confidence,dateAdded,id,ip,lastModified,ownerName,rating,webLink
100,2013-12-05T15:40:58Z,131866,41.103.74.108,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.103.74.108&owner=Common+Community
100,2013-12-05T15:40:58Z,131867,41.104.68.83,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.104.68.83&owner=Common+Community
100,2013-12-05T15:40:58Z,131868,41.107.233.206,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.107.233.206&owner=Common+Community
100,2013-12-05T15:40:58Z,131869,41.230.233.96,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.230.233.96&owner=Common+Community
100,2013-12-05T15:40:58Z,131870,41.237.75.126,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.237.75.126&owner=Common+Community
100,2013-12-05T15:40:58Z,131871,41.251.165.158,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.251.165.158&owner=Common+Community
100,2013-12-05T15:40:58Z,131872,41.252.201.131,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.252.201.131&owner=Common+Community
100,2013-12-05T15:40:58Z,131873,41.252.227.78,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.252.227.78&owner=Common+Community
100,2013-12-05T15:40:58Z,131874,41.35.161.186,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.35.161.186&owner=Common+Community
100,2013-12-05T15:40:58Z,131875,41.35.182.232,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.35.182.232&owner=Common+Community
100,2013-12-05T15:40:58Z,131876,41.35.193.145,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=41.35.193.145&owner=Common+Community
100,2013-12-05T15:40:58Z,131877,46.20.37.177,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.20.37.177&owner=Common+Community
100,2013-12-05T15:40:58Z,131878,5.0.236.136,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=5.0.236.136&owner=Common+Community
100,2013-12-05T15:40:58Z,131879,5.0.42.144,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=5.0.42.144&owner=Common+Community
100,2013-12-05T15:40:58Z,131880,5.21.235.105,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=5.21.235.105&owner=Common+Community
100,2013-12-05T15:40:58Z,131881,5.245.30.151,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=5.245.30.151&owner=Common+Community
100,2013-12-05T15:40:58Z,131882,77.30.214.106,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=77.30.214.106&owner=Common+Community
100,2013-12-05T15:40:58Z,131883,78.155.90.73,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=78.155.90.73&owner=Common+Community
100,2013-12-05T15:40:58Z,131884,79.124.66.148,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=79.124.66.148&owner=Common+Community
100,2013-12-05T15:40:58Z,131885,79.124.66.177,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=79.124.66.177&owner=Common+Community
100,2013-12-05T15:40:58Z,131886,79.124.66.200,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=79.124.66.200&owner=Common+Community
100,2013-12-05T15:40:58Z,131887,79.124.66.205,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=79.124.66.205&owner=Common+Community
100,2013-12-05T15:40:58Z,131888,90.148.71.207,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=90.148.71.207&owner=Common+Community
100,2013-12-05T15:40:58Z,131889,90.153.166.68,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=90.153.166.68&owner=Common+Community
100,2013-12-05T15:40:58Z,131890,90.153.204.11,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=90.153.204.11&owner=Common+Community
100,2013-12-05T15:40:58Z,131891,90.153.205.21,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=90.153.205.21&owner=Common+Community
100,2013-12-05T15:40:58Z,131892,91.140.142.16,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=91.140.142.16&owner=Common+Community
100,2013-12-05T15:40:58Z,131893,94.203.114.61,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.203.114.61&owner=Common+Community
100,2013-12-05T15:40:58Z,131894,94.249.67.47,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.249.67.47&owner=Common+Community
100,2013-12-05T15:40:58Z,131895,94.249.69.118,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.249.69.118&owner=Common+Community
100,2013-12-05T15:40:58Z,131836,105.129.18.216,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=105.129.18.216&owner=Common+Community
100,2013-12-05T15:40:58Z,131837,105.157.2.178,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=105.157.2.178&owner=Common+Community
100,2013-12-05T15:40:58Z,131838,108.62.213.238,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=108.62.213.238&owner=Common+Community
100,2013-12-05T15:40:58Z,131839,108.62.213.67,2013-12-05T15:40:58Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=108.62.213.67&owner=Common+Community
100,2013-12-04T03:13:00Z,131305,64.50.166.122,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.50.166.122&owner=Common+Community
100,2013-12-04T03:13:00Z,131306,98.164.247.13,2013-12-04T03:13:00Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=98.164.247.13&owner=Common+Community
100,2013-12-04T03:13:00Z,131307,95.101.0.155,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=95.101.0.155&owner=Common+Community
100,2013-12-04T03:13:00Z,131308,95.104.85.196,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=95.104.85.196&owner=Common+Community
100,2013-12-04T03:13:00Z,131309,99.114.99.151,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=99.114.99.151&owner=Common+Community
100,2013-12-04T03:13:00Z,131310,172.245.217.122,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=172.245.217.122&owner=Common+Community
100,2013-12-04T03:13:00Z,131311,192.95.59.51,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.95.59.51&owner=Common+Community
100,2013-12-04T03:13:00Z,131312,93.199.59.166,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.199.59.166&owner=Common+Community
100,2013-12-04T03:13:00Z,131313,120.151.247.221,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=120.151.247.221&owner=Common+Community
100,2013-12-04T03:13:00Z,131314,75.99.113.250,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=75.99.113.250&owner=Common+Community
100,2013-12-04T03:13:00Z,131315,92.22.42.26,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=92.22.42.26&owner=Common+Community
100,2013-12-04T03:13:00Z,131316,188.124.212.94,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=188.124.212.94&owner=Common+Community
100,2013-12-04T03:13:00Z,131317,93.180.110.180,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.180.110.180&owner=Common+Community
100,2013-12-04T03:13:00Z,131318,200.91.49.183,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=200.91.49.183&owner=Common+Community
100,2013-12-04T03:13:00Z,131319,177.64.175.59,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=177.64.175.59&owner=Common+Community
100,2013-12-04T03:13:00Z,131320,46.49.119.78,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.49.119.78&owner=Common+Community
100,2013-12-04T03:13:00Z,131323,46.49.107.136,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.49.107.136&owner=Common+Community
100,2013-12-04T03:13:00Z,131324,84.59.129.23,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=84.59.129.23&owner=Common+Community
100,2013-12-04T03:13:00Z,131325,93.172.48.237,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=93.172.48.237&owner=Common+Community
100,2013-12-04T03:13:00Z,131326,108.230.237.240,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=108.230.237.240&owner=Common+Community
100,2013-12-04T03:13:00Z,131327,190.149.31.42,2013-12-04T03:13:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=190.149.31.42&owner=Common+Community
100,2013-12-04T02:43:46Z,131208,88.198.7.48,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=88.198.7.48&owner=Common+Community
100,2013-12-04T02:43:46Z,131209,198.50.225.114,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=198.50.225.114&owner=Common+Community
100,2013-12-04T02:43:46Z,131210,46.105.166.96,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=46.105.166.96&owner=Common+Community
100,2013-12-04T02:43:46Z,131211,213.239.231.141,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=213.239.231.141&owner=Common+Community
100,2013-12-04T02:43:46Z,131212,76.72.165.63,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.72.165.63&owner=Common+Community
100,2013-12-04T02:43:46Z,131232,76.72.165.119,2013-12-04T02:43:46Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.72.165.119&owner=Common+Community
100,2013-12-03T04:34:52Z,130924,64.62.184.144,2013-12-03T04:34:52Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.62.184.144&owner=Common+Community
100,2013-12-03T04:34:52Z,130947,192.154.96.153,2013-12-03T04:34:52Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.154.96.153&owner=Common+Community
50,2013-11-26T01:13:08Z,129457,61.36.72.51,2013-11-26T01:38:49Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.36.72.51&owner=Common+Community
100,2013-11-23T07:00:05Z,128995,174.128.255.231,2014-08-09T19:56:51Z,Common Community,1,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=174.128.255.231&owner=Common+Community
100,2013-11-23T04:33:55Z,128967,112.112.38.143,2013-11-23T04:33:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.112.38.143&owner=Common+Community
100,2013-11-23T04:33:55Z,128969,220.165.218.39,2013-11-23T04:33:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.165.218.39&owner=Common+Community
100,2013-11-23T04:33:55Z,128970,220.165.217.98,2013-11-23T04:33:55Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.165.217.98&owner=Common+Community
100,2013-11-23T01:47:39Z,128877,112.112.147.16,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.112.147.16&owner=Common+Community
100,2013-11-23T01:47:39Z,128885,64.56.70.254,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.56.70.254&owner=Common+Community
100,2013-11-23T01:47:39Z,128886,173.252.204.85,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.252.204.85&owner=Common+Community
100,2013-11-23T01:47:39Z,128887,216.70.255.201,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=216.70.255.201&owner=Common+Community
100,2013-11-23T01:47:39Z,128888,216.70.128.124,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=216.70.128.124&owner=Common+Community
100,2013-11-23T01:47:39Z,128889,58.137.153.115,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.137.153.115&owner=Common+Community
100,2013-11-23T01:47:39Z,128890,64.56.70.253,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.56.70.253&owner=Common+Community
100,2013-11-23T01:47:39Z,128891,64.71.138.240,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.71.138.240&owner=Common+Community
100,2013-11-23T01:47:39Z,128892,123.120.105.120,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.120.105.120&owner=Common+Community
100,2013-11-23T01:47:39Z,128893,222.172.238.174,2013-11-23T01:47:39Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=222.172.238.174&owner=Common+Community
100,2013-11-22T17:40:31Z,128763,111.68.9.93,2013-11-22T17:40:31Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.68.9.93&owner=Common+Community
100,2013-11-22T17:40:31Z,128764,58.64.213.104,2013-11-22T17:40:31Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.213.104&owner=Common+Community
100,2013-11-18T19:38:06Z,127496,211.22.80.149,2013-11-18T19:38:06Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=211.22.80.149&owner=Common+Community
90,2013-11-15T13:40:41Z,126533,176.119.2.90,2013-11-15T13:40:41Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=176.119.2.90&owner=Common+Community
90,2013-11-15T13:40:41Z,126539,202.81.251.205,2013-11-15T13:40:41Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.81.251.205&owner=Common+Community
